Title,IMDB ID,Date of release,Genre1,Genre2,Genre3,Language,Actor1,Actor2,Actor3,Crew1,Crew2,Crew3,Plot summary,IMDB rating,IMDB votes,IMDB URL
Zakhmo Ka Hisaab,360227,1993.0,Action,Crime,Drama,Hindi,Govinda,Farha Naaz,Kiran Kumar,,,,"Suraj (Govinda) lives with is parents viz, dad (Aloknath), mom Savitri (Seema Deo), sister Pooja (Parijat), elder brother Amar, his sister-in-law, and a niece and nephew. Amar is employed in the persian gulf and sends some money so that the family can find a suitable groom for Pooja. When Suraj goes to deposit the money in the bank, some bankrobbers intercept him and take his money. Since the money was not deposited in the bank, the bank is unable to guarantee the amount. Suraj does not share this info with his family, so that they needn't worry. Suraj goes in search of the culprits and meets up with a petty thief and pick-pocket Bindiya (Farha). He feels sorry for her, and takes her home and introduces her to his family, and promises to marry her. His family accepts Bindiya. When the family hear of Amar passing away, they ask Suraj to get the money from the bank. How will Suraj get money from the bank, when there is no money in there? How will the knowledge that the money was stolen effect his family? Will Pooja ever get married?",4.7,41.0,https://www.imdb.com/title/tt0360227/
Qaidi,363002,1984.0,Action,Drama,,Hindi,Asrani,Urmila Bhatt,Bharat Bhushan,,,,"Suraj lives in a small rural town in India with his widowed father, Yashpal, and a widowed sister, Sita. Suraj attends college, becomes a graduate and returns home to find that their family home is about to be auctioned at the behest of the cruel and influential Zamindar Bansilal, who refuses to allow them anymore time to re-pay his outstanding loan. The auction takes place, but is not enough to pay the loan, but Suraj assures them that he will do so when he gets a job in Bombay. Shortly thereafter, Yashpal kills himself; Sita is brutally raped and killed, and an enraged Suraj tries to kill Bansilal, Sharma, and Raghu, he does manage to kill Raghu and Sharma, but Bansilal escapes, and notifies the police, who locate, arrest Suraj, and have him sentenced to a long jail term. But Suraj escapes from prison and goes on the hunt for Bansilal. Before he could that he must first go through the police lines, who have cordoned off all routes to Bansilal, and have orders to shoot to kill Suraj on sight.",6.3,34.0,https://www.imdb.com/title/tt0363002/
Dulha Bikta Hai,349382,1982.0,Family,Drama,,Hindi,Raj Babbar,Anita Raj,Simple Kapadia,,,,"Deepak is the only son in the Walia family. His dad has passed away, leaving him responsible for his widowed mom, and two sisters, who are now of marriageable age. Deepak is on the lookout for suitable grooms, and does find two of them, but is unable to go through with the marriages, as both of the grooms' dads demand a large dowry. Deepak then decides to marry Seema and Rita, the grooms' sisters, as well as carry on wooing his girlfriend, Shayla, with a view of collecting enough dowry from these two marriages, to marry his sisters. The question is will Deepak get away with this blatant act of proposed bigamy?",5.8,32.0,https://www.imdb.com/title/tt0349382/
Prateeksha,107867,1993.0,Action,Crime,,Hindi,Jeetendra,Moushumi Chatterjee,Vinod Mehra,Ravi,Menon Mohd. Yusuf,,"Laxmi (Moushumi Chatterjee) was a heart-breaker during her college days, and one of her jilted suitors was Dinesh Khanna (Danny Denzongpa), who never quite got over her rejecting him. Laxmi married singer Vijay Kumar(Jeetendra) and has a son, Raja (Master Bunty). Vijay unexpectedly returns home gets into a scuffle with Dinesh and dies, while Tom D'Costa (Vinod Mehra) his secretary is crippled. Raja grows up pretty much without both parents; becomes a successful entertainer. Meeting Renu (Shilpa Shirodkar)leads to mutual love . Laxmi approves the relationship. When Laxmi comes to know that Renu is Dinesh's daughter she forbids her son Raja from having anything to do with Renu. Dinesh forbids Renu from meeting Raju when he finds out that Raja is Laxmi's son. He wants her to marry a man of his choice. An angry Tom confronts Dinesh, setting of a train of events when the principals are forced to confront the truth of events leading up to the death of Vijay.",5.2,39.0,https://www.imdb.com/title/tt0107867/
Qurbani Rang Layegi,360911,1991.0,Drama,Family,,Hindi,Sanjay Dutt,Poonam Dhillon,Padmini Kolhapure,,,,"After Singer Jaikishen is arrested for killing a Thakur's bodyguard and sentenced to 14 years in prison, his son Raj is left in the care of a beggar by the name of Hamid. Years pass by, Raj has grown up in the streets and is a career beggar and hoodlum. He meets with a village belle by the name of Basanti and both fall in love. They make their living doing street shows as Raj is blessed with a good singing voice. When wealthy Poonam meets Raj, she falls in love with him and decides to encourage him so that he can establish himself, which he does. He finds out that Basanti has been soliciting customers through prostitution, will have nothing to do with her and instead gets close to Poonam. What Raj does not know is that he has been ensnared into a life of lies and deception - where no one is what they claim to be and that Poonam is really the daughter of Thakur.",5.5,36.0,https://www.imdb.com/title/tt0360911/
Chor Police,271432,1983.0,Crime,Action,Drama,Hindi,Shatrughan Sinha,Parveen Babi,Shakti Kapoor,,,,"Inspector Sunil Rana (Shatrughan Sinha) has been assigned the case of triple-homicide of the Sinha family, namely Mr. Sinha (Ashok Kumar); his son Inspector Rohan (Vinod Mehra), and Rohan's wife (Bindiya Goswami). After an investigation, Sunil concludes that the assailant can only be Dr. Singh (Kader Khan), who escapes from India, and re-locates to Dubai, United Arab Emirates, far from the jurisdiction of Bombay Police. Sunil must overcome borders to apprehend Dr. Singh, and thus bring justice to the Sinha family. It is then Sunil comes to know that Dr. Singh is not the only one involved in this homicide, which is far more complicated that he had thought it to be so.",5.7,37.0,https://www.imdb.com/title/tt0271432/
Aadat Se Majboor,7781408,2017.0,Comedy,,,Hindi,Rishab Chadha,Sana Makbul,Vanshika Sharma,,,,"Set in the city of dreams Mumbai, 'Aadat Se Majboor' is a fun filled caper of what happens when five young people with totally different personalities come to work under one space. The gang does not only share an office together, but also their lives as they go through a medley of bizarre situations, fights, mayhem and even friendship. Fresh off the boat, the gang are in their first job at a publishing house and the mad situations they get into in their quest to reach professional peak along with their personal goals is what makes the show a must watch.",7.7,77.0,https://www.imdb.com/title/tt7781408/
Aakhri Daao,178174,1975.0,Action,Crime,Drama,Hindi,Jeetendra,Saira Banu,Padma Khanna,,,,"After pulling off his last job as a safe-cracker, Ravi decides he has had enough and decides to go straight. He gets a job looking after wood products as a manager with the owner, and his daughter, Reena. Ravi cracks open a safe to save the daughter of the local police chief, winning respect and admiration from Reena and the entire community in general. Ravi and Reena then fall in love. Then Ravi gets a visit from his former crime partner, Robert and his girlfriend, Julie, who need his help in cracking open a safe they had robbed recently, and will not take no for an answer.",5.6,41.0,https://www.imdb.com/title/tt0178174/
Suhaag Raat,378820,1968.0,Drama,Romance,,Hindi,Rajshree,Jeetendra,Sulochana Latkar,Shanker Kurade,,,"Rajjo, one of two children in Engineer Harsukh Rai's Uttar Pradesh-based family, is in love with Flight Lieutenant Jeetendra, and their marriage is arranged. On the day of the wedding, war is declared, the marriage gets canceled and he goes to combat. He is gravely injured, becomes crippled, and hospitalized. Rajjo's family perishes in aerial bombardment and she re-locates to live with her cousin. Jeetendra does return and is devastated when told that everyone has been killed. A wealthy woman takes pity on him, hires him as Manager, and confides that her son, Thakur Uday Singh, is a womanizer and alcoholic. Jeetendra counsels her to compel him to get married, and he agrees to do so. The marriage is arranged with none other than Rajjo herself, but the duo maintain their silence. On the wedding night Uday goes to the brothel, gets into a physical altercation with Nawab Ladan, kills him, and goes on the run. Police subsequently find his body, his mother identifies it, and Rajjo becomes a widow. After a few months the entire community will be shocked and scandalized when they find Rajjo pregnant - and refusing to name the male responsible for her plight.",4.9,42.0,https://www.imdb.com/title/tt0378820/
Johny I Love You,361779,1982.0,Action,Romance,,Hindi,Sanjay Dutt,Rati Agnihotri,Suresh Oberoi,,,,"After the death of his wife, Savitri, former bandit, Suraj Singh, decides to go straight, and with the help of a Catholic Priest, Father John, goes to work in a small hillside community along with his young son, Raju. Suraj is afraid that his former partner, Zalim Singh, may come hunting for him and hence changes Raju's name to Johny. Years pass by, Johny has grown up and is in love with Seema, the daughter of his employer, Colonel. Suraj talks to Johny to give up the idea of marrying someone so rich and wealthy - with considerable success. An embittered Seema agrees to marry anyone her grandfather chooses, which is Amar, who has returned from London. Before that could happen, Johny has an encounter with Zalim, who is subsequently arrested by the Police, found guilty and jailed for life. Then Amar arrives with his sister, Sheela, and instantly approves of Seema. What they family is not aware of is that the real Amar and Sheela have been killed and their place has been taken over by Zalim's son, Shakti, and his girlfriend, Julie. Watch what happens when Zalim breaks out of prison and lets out the secret that Savitri had not died a natural death and had been killed by none other than her very own husband, Suraj; the impact this has on the Colonel and his family - and as well as on Johny.",4.9,44.0,https://www.imdb.com/title/tt0361779/
Bhairav,7229056,2015.0,Drama,,,Nepali,Jay Kishan Basnet,Narendra Singh Dhami,Muralidhar,,,,,3.7,22.0,https://www.imdb.com/title/tt7229056/
Sikka,155175,1989.0,Action,Drama,,Hindi,Mahesh Anand,Asrani,Brahmachari,,,,"Two close and very wealthy friends, Vijay and Pranlal, decide to cement their friendship to a relationship when Vijay proposes marriage on behalf of his sister, Shobha, with Pranlal's son, Amar. Pranlal agrees, and preparations are on for the marriage to take place. Vijay finds out that Pranlal and his men are using their business as a front for drugs and smuggling, and he decides to cancel the wedding. Pranlal is angry with Vijay, but refuses to give up his criminal career. When Amar finds out about his dad's spurious activities, he kills himself. Pranlal, humiliated and angered, vows to avenge Amar's death, and wants Shobha to be Amar's widow for the rest of her life, which is not acceptable to Vijay. Then Shobha meets with a handsome stranger named Jackie, who rescues her. She offers him employment with her brother's firm, and they fall in love with each other. When Vijay finds out he is upset that his sister has chosen a mere employee for a life-partner, and decides to oppose this marriage at all costs. But both Shobha and Jackie are adamant, and refuse to budge, and finally Vijay gives in, and soon both are married. After the marriage, Jackie starts to show his true colors, and becomes very abusive. Shobha then finds out the terrible truth behind Jackie's hatred, a truth that will change her and Vijay's lives forever.",4.5,43.0,https://www.imdb.com/title/tt0155175/
